,name,count,probability,cumulative_probability
1885,TONEY,17481,0.0001177493795424083,0.12412498203801611
1884,YOUNGBLOOD,17485,0.00011777632293913444,0.12424275836095525
1883,HAYWOOD,17485,0.00011777632293913444,0.12436053468389438
1882,PINTO,17488,0.00011779653048667905,0.12447833121438107
1881,CASILLAS,17498,0.0001178638889784944,0.12459619510335956
1880,FLAHERTY,17513,0.00011796492671621742,0.12471416003007578
1879,STAPLETON,17529,0.00011807270030312197,0.1248322327303789
1878,JUDD,17532,0.00011809290785066657,0.12495032563822957
1877,SHEARER,17545,0.00011818047389002653,0.1250685061121196
1876,DILL,17562,0.00011829498332611261,0.1251868010954457
1875,SKAGGS,17569,0.00011834213427038336,0.1253051432297161
1874,DELONG,17575,0.00011838254936547257,0.12542352577908156
1873,CHRISTIE,17582,0.00011842970030974332,0.1255419554793913
1872,PRADO,17586,0.00011845664370646945,0.12566041212309775
1871,CORLEY,17609,0.00011861156823764474,0.1257790236913354
1870,MCCLENDON,17614,0.00011864524748355242,0.12589766893881896
1869,FAIR,17658,0.00011894162484753995,0.1260166105636665
1868,PEOPLES,17664,0.00011898203994262915,0.12613559260360913
1867,BERGMAN,17671,0.0001190291908868999,0.12625462179449604
1866,BRYSON,17680,0.00011908981352953371,0.12637371160802557
1865,PRESLEY,17687,0.00011913696447380446,0.12649284857249937
1864,KISER,17693,0.00011917737956889366,0.12661202595206827
1863,LOCKLEAR,17730,0.00011942660598861045,0.12673145255805687
1862,VOGT,17739,0.00011948722863124426,0.12685093978668813
1861,LACKEY,17749,0.0001195545871230596,0.1269704943738112
1860,KYLE,17750,0.00011956132297224114,0.12709005569678344
1859,KEYS,17763,0.00011964888901160109,0.12720970458579506
